FED_NUM,NID,FEDNUM,ENNAME,FRNAME,PROVCODE,CREADT,REVDT,REPORDER,DECPOPCNT,QUIPOPCNT,ENLEGALDSC,FRLEGALDSC,WINPARTY,WINPCT,WINVOTES,TOTALVOTES,BQ,CON,GREEN,IND,LIB,NDP,PPC,OTHER
"59002",{F47490CB-A37B-43F2-A301-49E07496BD3B},"59002",Burnaby North--Seymour,Burnaby-Nord--Seymour,BC,"20131005",,"2013","100632","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59002&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59002&lang=f#descrip,LIB,"35.498112229999997","17770","50059","0","9734","4801","271","17770","16185","1079","219"
"10001",{9C019E89-4253-41A4-9F1B-8F4BCC5F2795},"10001",Avalon,Avalon,NL,"20131005",,"2013","81540","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=10001&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=10001&lang=f#descrip,LIB,"46.262157060000000","19122","41334","0","12855","2215","0","19122","7142","0","0"
"35059",{E1652C7D-AEAA-41B6-BB88-5B6EE5CB1843},"35059",Mississauga East--Cooksville,Mississauga-Est--Cooksville,ON,"20131005","20140619","2013","121792","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35059&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35059&lang=f#descrip,LIB,"53.062349159999997","27923","52623","0","17664","1578","0","27923","4643","637","178"
"59001",{CCC17221-6904-4482-9341-A32CF4A0AA5F},"59001",Abbotsford,Abbotsford,BC,"20131005",,"2013","96819","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59001&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=59001&lang=f#descrip,CON,"51.418178849999997","25162","48936","0","25162","3702","0","10560","8257","985","270"
"35058",{8233CDCF-3219-4D2F-9C5F-FC4FE3690FE5},"35058",Mississauga Centre,Mississauga-Centre,ON,"20131005",,"2013","118756","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35058&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35058&lang=f#descrip,LIB,"55.759357100000003","29974","53756","0","15874","1646","252","29974","5173","837","0"
"35057",{63C12B12-A8F2-400B-8949-4FF61100C983},"35057",Milton,Milton,ON,"20131005",,"2013","88065","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35057&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35057&lang=f#descrip,LIB,"51.746845620000002","30882","59679","0","21564","2769","0","30882","3851","613","0"
"35056",{69DC0ECA-18EF-4F27-BA92-1D43576076B7},"35056",Markham--Unionville,Markham--Unionville,ON,"20131005",,"2013","104693","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35056&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35056&lang=f#descrip,CON,"48.941868300000003","26133","53396","0","26133","2394","0","20484","3524","861","0"
"35055",{110145A0-6705-416F-80AD-4D3372EEE78C},"35055",Markham--Thornhill,Markham--Thornhill,ON,"20131005",,"2013","102221","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35055&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35055&lang=f#descrip,LIB,"53.908379889999999","24124","44750","0","15474","1253","277","24124","3264","358","0"
"35054",{7A85A59C-5EB7-4CB6-8F97-94120180AE2F},"35054",Markham--Stouffville,Markham--Stouffville,ON,"20131005",,"2013","109780","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35054&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35054&lang=f#descrip,LIB,"38.912530289999999","25055","64388","0","19703","1621","13340","25055","4132","537","0"
"35053",{A9DBFD0A-EEBD-4CBA-A9A2-0E00B9B3ECAE},"35053",London West,London-Ouest,ON,"20131005",,"2013","119090","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35053&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35053&lang=f#descrip,LIB,"42.964376410000000","30622","71273","0","19910","3827","0","30622","15220","1171","523"
"35052",{FE30D9AB-9153-4E87-85BB-CECC5C98839F},"35052",London North Centre,London-Centre-Nord,ON,"20131005",,"2013","118079","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35052&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35052&lang=f#descrip,LIB,"42.746426950000000","27247","63741","0","15066","4872","0","27247","14887","1532","137"
"35051",{BD8ED4F8-2083-4BEE-8DB9-24A9CFCD010F},"35051",London--Fanshawe,London--Fanshawe,ON,"20131005",,"2013","119334","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35051&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35051&lang=f#descrip,NDP,"40.793522269999997","22671","55575","0","13770","2781","297","14924","22671","1132","0"
"35050",{D96C2334-2226-43C8-985B-9AE2F8310750},"35050",Leeds--Grenville--Thousand Islands and Rideau Lakes,Leeds--Grenville--Thousand Islands et Rideau Lakes,ON,"20131005","20140619","2013","99306","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35050&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35050&lang=f#descrip,CON,"48.979522009999997","28630","58453","0","28630","5152","0","15482","8201","988","0"
"35049",{CD8B14E8-FE11-40D7-BE61-F970AC0873CE},"35049",Lanark--Frontenac--Kingston,Lanark--Frontenac--Kingston,ON,"20131005","20140619","2013","98409","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35049&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35049&lang=f#descrip,CON,"48.137833899999997","30077","62481","0","30077","7011","0","15441","8835","1117","0"
"35048",{C342A216-8F7A-454C-BB25-4C06F0FE83BF},"35048",Lambton--Kent--Middlesex,Lambton--Kent--Middlesex,ON,"20131005",,"2013","105919","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35048&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35048&lang=f#descrip,CON,"49.049852770000001","28651","58412","0","28651","3463","0","14814","9355","1804","325"
"35047",{429B07B4-44AB-460D-9FD5-EE5516E26F69},"35047",Kitchener South--Hespeler,Kitchener-Sud--Hespeler,ON,"20131005",,"2013","97673","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35047&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35047&lang=f#descrip,LIB,"40.177665460000000","20986","52233","0","17480","5671","0","20986","6945","1005","146"
"35046",{FC49DE2E-622E-4F44-862F-CBFDEA65DFE3},"35046",Kitchener--Conestoga,Kitchener--Conestoga,ON,"20131005",,"2013","93827","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35046&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35046&lang=f#descrip,LIB,"39.739982540000000","20480","51535","0","20115","4946","0","20480","5204","790","0"
"35045",{333E2817-F25C-4462-A5E6-E0D3B0DB5872},"35045",Kitchener Centre,Kitchener-Centre,ON,"20131005",,"2013","102433","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35045&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35045&lang=f#descrip,LIB,"36.688698670000001","20316","55374","0","13191","14394","0","20316","6238","1033","202"
"35044",{5361DABA-3736-499D-9F5B-6140DED63A11},"35044",Kingston and the Islands,Kingston et les Îles,ON,"20131005",,"2013","116996","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35044&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35044&lang=f#descrip,LIB,"45.759828720000002","31205","68193","0","13304","6059","0","31205","15856","1769","0"
"35043",{90903417-9CAB-4B44-ACB0-DB3B7AAF90F6},"35043",King--Vaughan,King--Vaughan,ON,"20131005",,"2013","109235","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35043&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35043&lang=f#descrip,LIB,"44.989662950000003","28725","63848","0","27584","2511","0","28725","4297","731","0"
"35042",{7CDD3070-A056-44F2-AF91-6454DA16B8FD},"35042",Kenora,Kenora,ON,"20131005",,"2013","55977","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35042&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35042&lang=f#descrip,CON,"33.990715080000001","9445","27787","0","9445","1526","170","8335","7923","388","0"
"35041",{9FF3C05A-BDE5-4D5A-8C91-17EB78450B02},"35041",Kanata--Carleton,Kanata--Carleton,ON,"20131005",,"2013","100846","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35041&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35041&lang=f#descrip,LIB,"43.050979450000000","28746","66772","0","24361","4387","0","28746","8317","961","0"
"35040",{0C83A369-FEC6-48DE-B0B5-34985C116F55},"35040",Huron--Bruce,Huron--Bruce,ON,"20131005",,"2013","104842","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35040&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35040&lang=f#descrip,CON,"48.486043340000002","29512","60867","0","29512","2665","0","20167","7421","1102","0"
"35039",{17D39681-6D94-4D12-B077-08B76504D37A},"35039",Hastings--Lennox and Addington,Hastings--Lennox and Addington,ON,"20131005",,"2013","92528","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35039&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35039&lang=f#descrip,CON,"41.375673329999998","21968","53094","0","21968","3114","0","19721","6984","1307","0"
"35038",{CBF70FBB-CDCE-427A-8ADD-F91DB652EF71},"35038",Hamilton West--Ancaster--Dundas,Hamilton-Ouest--Ancaster--Dundas,ON,"20131005",,"2013","109535","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35038&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35038&lang=f#descrip,LIB,"46.553982220000002","30214","64901","0","17340","4770","0","30214","11527","894","156"
"35037",{FDC805CB-79D0-436E-8420-9648212E8879},"35037",Hamilton Mountain,Hamilton Mountain,ON,"20131005",,"2013","103615","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35037&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35037&lang=f#descrip,NDP,"36.138548409999999","19135","52949","0","13443","3115","0","16057","19135","760","439"
"35036",{9BF03BF9-6103-441C-B1B3-156DD77D589A},"35036",Hamilton East--Stoney Creek,Hamilton-Est--Stoney Creek,ON,"20131005",,"2013","107786","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35036&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35036&lang=f#descrip,LIB,"38.568634220000000","20112","52146","0","13130","2902","0","20112","14930","1072","0"
"35035",{8E78D1AC-21BF-4AA8-AC69-D439856379B4},"35035",Hamilton Centre,Hamilton-Centre,ON,"20131005",,"2013","101932","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35035&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35035&lang=f#descrip,NDP,"46.162911930000000","20368","44122","0","6341","3370","377","12651","20368","833","182"
"35034",{B71FE92C-5293-43B6-9C61-B6CE1488F958},"35034",Haliburton--Kawartha Lakes--Brock,Haliburton--Kawartha Lakes--Brock,ON,"20131005",,"2013","110182","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35034&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35034&lang=f#descrip,CON,"49.052615570000000","32257","65760","0","32257","5515","0","17067","9676","1245","0"
"35033",{79814E43-B1B6-4DFE-BCDC-9ECD51D33CE7},"35033",Haldimand--Norfolk,Haldimand--Norfolk,ON,"20131005",,"2013","108051","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35033&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35033&lang=f#descrip,CON,"46.754330340000003","28018","59926","0","28018","4878","0","14704","9192","1234","1900"
"35032",{39AFA153-47AC-4203-87DE-B7A71DF234E9},"35032",Guelph,Guelph,ON,"20131005",,"2013","121688","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35032&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35032&lang=f#descrip,LIB,"40.357029429999997","30497","75568","0","14568","19236","219","30497","9297","1087","664"
"35031",{55FE6DE3-87B5-495B-9A22-9F8F68142182},"35031",Glengarry--Prescott--Russell,Glengarry--Prescott--Russell,ON,"20131005",,"2013","106240","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35031&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35031&lang=f#descrip,LIB,"47.564256510000000","31293","65791","0","23660","2113","239","31293","6851","1174","461"
"35030",{0DDE14F6-7FA8-4495-9966-57E338A75B3D},"35030",Flamborough--Glanbrook,Flamborough--Glanbrook,ON,"20131005",,"2013","97081","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35030&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35030&lang=f#descrip,CON,"39.218727510000001","24527","62539","0","24527","3833","0","22875","10322","982","0"
"35029",{30F68311-B8D1-4049-9DA1-88F80222930F},"35029",Etobicoke North,Etobicoke-Nord,ON,"20131005",,"2013","117601","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35029&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35029&lang=f#descrip,LIB,"61.444604849999997","26388","42946","0","9524","1080","0","26388","4654","1196","104"
"35028",{5B8BF04B-F6D2-4F11-A25F-CBA734E4A859},"35028",Etobicoke--Lakeshore,Etobicoke--Lakeshore,ON,"20131005",,"2013","115437","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35028&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35028&lang=f#descrip,LIB,"51.875134860000003","36061","69515","0","19952","4141","0","36061","8277","921","163"
"35027",{BD1EAA7B-48E4-4EA5-8EAE-5BE2D65E471D},"35027",Etobicoke Centre,Etobicoke-Centre,ON,"20131005",,"2013","114910","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35027&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35027&lang=f#descrip,LIB,"51.883136399999998","32800","63219","0","21804","2775","0","32800","4881","664","295"
"35026",{1173DDDA-C2EE-4CF8-8FF6-BE82D01966F2},"35026",Essex,Essex,ON,"20131005",,"2013","120477","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35026&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35026&lang=f#descrip,CON,"41.404053419999997","28274","68288","0","28274","2173","0","12987","23603","1251","0"
"35025",{CBC53BA6-B7E7-459F-900C-5B3BDA9E93C4},"35025",Elgin--Middlesex--London,Elgin--Middlesex--London,ON,"20131005",,"2013","110109","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35025&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35025&lang=f#descrip,CON,"50.241279919999997","31026","61754","0","31026","3562","0","14324","11019","956","867"
"35024",{D85A1F1F-FB9B-4AF9-AC66-173F22301721},"35024",Eglinton--Lawrence,Eglinton--Lawrence,ON,"20131005",,"2013","113150","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35024&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35024&lang=f#descrip,LIB,"53.299764300000000","29850","56004","0","18549","2278","0","29850","4741","586","0"
"35023",{51B166B7-3581-47C2-A8B7-EAFF2C761B3D},"35023",Durham,Durham,ON,"20131005",,"2013","115395","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35023&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35023&lang=f#descrip,CON,"42.117949979999999","30752","73014","0","30752","3950","0","23547","13323","1442","0"
"35022",{35CC16B8-E56B-4F48-94EF-49B18EBC173F},"35022",Dufferin--Caledon,Dufferin--Caledon,ON,"20131005",,"2013","116341","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35022&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35022&lang=f#descrip,CON,"42.048501809999998","28852","68616","0","28852","7303","0","22645","7981","1516","319"
"35021",{20ECD024-1539-4F62-BA64-EC02E9990107},"35021",Don Valley West,Don Valley-Ouest,ON,"20131005",,"2013","99820","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35021&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35021&lang=f#descrip,LIB,"55.802733850000003","29148","52234","0","16304","2257","0","29148","3804","444","277"
"35020",{A58F05DA-F6CC-4FF1-9718-06C8AE6E3175},"35020",Don Valley North,Don Valley-Nord,ON,"20131005",,"2013","103073","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35020&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35020&lang=f#descrip,LIB,"50.449850769999998","23495","46571","0","16506","1803","0","23495","4285","482","0"
"35019",{378C752E-B436-4A1D-872B-6919ADB39B14},"35019",Don Valley East,Don Valley-Est,ON,"20131005",,"2013","93007","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35019&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35019&lang=f#descrip,LIB,"59.807537709999998","25295","42294","0","10115","1675","0","25295","4647","562","0"
"35018",{0076596A-8B90-45F2-BDD8-A7CC1D90BEEF},"35018",Davenport,Davenport,ON,"20131005",,"2013","102360","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35018&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35018&lang=f#descrip,LIB,"43.721323810000001","23251","53180","0","4921","2397","165","23251","21812","496","138"
"35017",{003FA5F0-F389-46CC-9745-B7C30E8CB137},"35017",Chatham-Kent--Leamington,Chatham-Kent--Leamington,ON,"20131005",,"2013","111866","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35017&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35017&lang=f#descrip,CON,"46.884706399999999","25359","54088","0","25359","2233","0","16899","8229","1061","307"
"60001",{AAC79D1B-459D-49AA-AED1-F709F7F86A51},"60001",Yukon,Yukon,YT,"20131005",,"2013","33897","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=60001&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=60001&lang=f#descrip,LIB,"33.468144840000001","7034","21017","0","6881","2201","0","7034","4617","284","0"
"35016",{1039536C-06A2-434C-BD7E-9FA281438655},"35016",Cambridge,Cambridge,ON,"20131005",,"2013","111693","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35016&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35016&lang=f#descrip,LIB,"39.527458490000001","22903","57942","0","17409","4343","0","22903","11177","1872","238"
"35015",{A428DDE1-187F-4852-B8A7-AD75C61FCA22},"35015",Burlington,Burlington,ON,"20131005",,"2013","120569","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35015&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35015&lang=f#descrip,LIB,"48.605959570000003","34989","71985","0","23930","4750","0","34989","7372","944","0"
"48006",{9EFCA830-F0A4-44EC-A521-921D1B010E6D},"48006",Calgary Forest Lawn,Calgary Forest Lawn,AB,"20131005",,"2013","108251","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48006&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48006&lang=f#descrip,CON,"59.566109500000003","23805","39964","0","23805","1318","388","8690","4227","1089","447"
"48005",{E49779DF-3C6C-4D68-A73C-41E33DCFE3BF},"48005",Calgary Confederation,Calgary Confederation,AB,"20131005",,"2013","111785","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48005&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48005&lang=f#descrip,CON,"55.108359129999997","36312","65892","0","36312","5700","0","14908","7312","1136","524"
"48004",{53DBF369-C893-4FF0-9247-BB6E8081E9C3},"48004",Calgary Centre,Calgary-Centre,AB,"20131005",,"2013","108931","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48004&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48004&lang=f#descrip,CON,"56.640957120000003","37306","65864","0","37306","2853","138","17771","6516","907","373"
"48003",{7C8F5475-8265-4847-A7FD-476EC1A613CC},"48003",Bow River,Bow River,AB,"20131005",,"2013","103871","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48003&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48003&lang=f#descrip,CON,"83.933040730000002","46279","55138","0","46279","826","0","3173","3086","1321","453"
"48002",{2606AF17-EB90-49A0-869A-3BB05CA5F3AC},"48002",Battle River--Crowfoot,Battle River--Crowfoot,AB,"20131005",,"2013","107140","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48002&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48002&lang=f#descrip,CON,"85.485888390000000","53309","62360","0","53309","1689","0","2557","3185","1620","0"
"48001",{15729255-4F2B-43F4-9609-2F16BE6E3031},"48001",Banff--Airdrie,Banff--Airdrie,AB,"20131005",,"2013","105442","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48001&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=48001&lang=f#descrip,CON,"71.086065570000002","55504","78080","0","55504","3315","0","8425","8185","2651","0"
"35121",{4C814204-F3E6-447E-BAE2-936AA73C8E51},"35121",Humber River--Black Creek,Humber River--Black Creek,ON,"20131005","20140619","2013","108198","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35121&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35121&lang=f#descrip,LIB,"61.085937090000002","23187","37958","0","6164","804","0","23187","7198","402","203"
"35120",{8F301228-5B2C-4F1B-B903-7CE69C798BB1},"35120",York South--Weston,York-Sud--Weston,ON,"20131005",,"2013","116606","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35120&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35120&lang=f#descrip,LIB,"58.421608980000002","25976","44463","0","8415","1633","0","25976","7754","685","0"
"35119",{B2ADB8D0-87E9-4B11-8860-1A4F5B6FEA20},"35119",York--Simcoe,York--Simcoe,ON,"20131005",,"2013","94616","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35119&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35119&lang=f#descrip,CON,"46.332347859999999","24918","53781","0","24918","4650","0","14407","7620","875","1311"
"35118",{2D964E91-4E78-4643-A993-93343B63F8B9},"35118",York Centre,York-Centre,ON,"20131005",,"2013","100277","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35118&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35118&lang=f#descrip,LIB,"50.201454169999998","21680","43186","0","15852","1403","0","21680","4251","0","0"
"35117",{7E646CE3-32EE-472B-ABA1-849811F86D95},"35117",Windsor West,Windsor-Ouest,ON,"20131005",,"2013","118973","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35117&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35117&lang=f#descrip,NDP,"40.029252149999998","20800","51962","0","9925","1325","0","18878","20800","958","76"
"35116",{4A8CF425-9339-4222-9383-07FDE2FAB6E4},"35116",Windsor--Tecumseh,Windsor--Tecumseh,ON,"20131005",,"2013","115528","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35116&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35116&lang=f#descrip,LIB,"33.439261199999997","19046","56957","0","15851","2177","0","19046","18417","1279","187"
"35115",{650E4E7A-C8B5-47A9-841F-7E8B03129041},"35115",Willowdale,Willowdale,ON,"20131005",,"2013","109680","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35115&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35115&lang=f#descrip,LIB,"49.003738730000002","22282","45470","0","16452","1671","271","22282","4231","563","0"
"35114",{5D2DF72D-75C4-4DE2-99D0-673A761EA661},"35114",Whitby,Whitby,ON,"20131005",,"2013","122022","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35114&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35114&lang=f#descrip,LIB,"43.678094379999997","30182","69101","0","24564","3735","0","30182","9760","860","0"
"35113",{A99D8A88-CCBF-4264-A78B-9CC77464898D},"35113",Wellington--Halton Hills,Wellington--Halton Hills,ON,"20131005",,"2013","115880","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35113&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35113&lang=f#descrip,CON,"47.422502870000002","33044","69680","0","33044","8851","0","19777","6499","1509","0"
"35112",{184A294A-8D58-4670-9CD4-6EF8FF87258C},"35112",Waterloo,Waterloo,ON,"20131005",,"2013","103192","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35112&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35112&lang=f#descrip,LIB,"48.794462060000001","31085","63706","0","15615","6184","0","31085","9710","1112","0"
"35111",{24B2E96C-EB05-4BC5-9444-52D55B353D05},"35111",Vaughan--Woodbridge,Vaughan--Woodbridge,ON,"20131005",,"2013","105450","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35111&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35111&lang=f#descrip,LIB,"51.283579719999999","25810","50328","0","18289","1302","165","25810","3910","852","0"
"35110",{082918E1-E583-48DC-8343-1217F6C64EBA},"35110",University--Rosedale,University--Rosedale,ON,"20131005",,"2013","98605","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35110&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35110&lang=f#descrip,LIB,"51.666637629999997","29652","57391","0","9342","4861","0","29652","12573","510","453"
"35109",{7F0AA462-E712-4727-BD88-08624840BD89},"35109",Toronto--Danforth,Toronto--Danforth,ON,"20131005",,"2013","104017","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35109&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35109&lang=f#descrip,LIB,"47.677362680000002","27681","58059","0","6091","3761","210","27681","19283","621","412"
"35108",{9AE8E387-5E6B-49C5-AFA1-0226DE601004},"35108",Toronto Centre,Toronto-Centre,ON,"20131005",,"2013","93971","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35108&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35108&lang=f#descrip,LIB,"57.365350749999998","31271","54512","0","6613","3852","126","31271","12142","0","508"
"35107",{302FD31B-236A-4506-A7A0-7CBFCC5D013A},"35107",Timmins--James Bay,Timmins--Baie James,ON,"20131005",,"2013","83104","0",http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35107&lang=e#descrip,http://www.elections.ca/res/cir/maps2/mapprov.asp?map=35107&lang=f#descrip,NDP,"40.514425690000003","14885","36740","0","9907","1257","0","9443","14885","1248","0"
